1.90735e-06,26.5313,204.469,487.613,172.753,58.2473,91.15,440.471
0.0485144,32.5734,198.427,487.575,178.728,52.2722,90.9896,440.217
0.105461,26.4799,198.52,487.617,172.693,52.3075,91.0434,440.159
0.151503,32.5984,204.402,487.74,178.64,58.3603,91.0598,440.167
0.20224,32.8062,198.194,487.86,178.51,52.49,90.9796,440.193
0.250629,32.6907,204.309,487.823,179.047,57.9532,91.3802,440.319
0.299269,26.6894,204.311,487.78,172.814,58.1862,91.1,440.355
0.358338,32.5579,198.442,487.85,178.584,52.4156,90.8154,440.533
0.398326,32.4556,204.544,487.844,178.311,58.6894,90.4963,440.621
0.534074,26.4547,198.545,487.844,172.31,52.6903,90.4963,440.621
0.558951,26.6101,198.39,487.75,172.537,52.4627,90.2594,441.103
0.578166,32.611,204.389,487.75,178.538,58.4618,90.2594,441.103
0.598945,32.6347,204.365,487.635,178.482,58.5185,90.0366,441.212
0.657726,32.7414,204.259,487.678,178.411,58.5887,89.8474,441.397
0.709997,32.9329,204.067,487.753,178.409,58.5909,89.72,441.603
0.754778,32.7869,198.213,487.739,178.482,52.5184,89.6861,441.752
0.836081,26.9721,198.028,487.75,173.065,51.9353,90.0033,442.051
0.858546,27.0384,203.962,487.691,173.161,57.8392,90.0047,442.103
0.900692,26.9841,204.016,487.626,173.693,57.3066,90.3058,442.33
0.958923,32.9421,204.058,487.516,179.816,57.1837,90.3702,442.304
1.0044,33.0781,203.922,487.651,180.31,56.6902,90.6754,442.638
1.05532,33.0781,203.922,487.651,180.31,56.6902,90.6754,442.638
1.10666,32.8359,204.164,487.565,180.261,56.7394,90.8397,442.312
1.1553,32.6618,198.338,487.658,180.7,50.2999,91.1577,442.574
1.21009,32.5296,198.47,487.646,180.536,50.4636,91.2002,442.315
1.25916,32.4326,198.567,487.561,180.242,50.7582,91.1142,441.985
1.3702,26.6799,198.32,487.455,174.636,50.364,91.4059,441.959
1.39463,32.8516,204.148,487.152,179.749,57.2514,91.0608,440.959
1.41872,32.8516,204.148,487.152,179.749,57.2514,91.0608,440.959
1.58262,33.1665,203.833,486.431,179.101,57.8985,91.151,439.275
1.61682,33.1665,203.833,486.431,179.101,57.8985,91.151,439.275
1.63936,33.6718,197.328,485.374,179.033,51.9672,92.0923,436.857
1.65906,27.8586,203.141,484.45,172.917,58.0828,92.2578,435.582
1.68624,33.8577,197.142,484.45,178.916,52.0837,92.2578,435.582
1.70563,33.8577,197.142,484.45,178.916,52.0837,92.2578,435.582
1.76196,28.4131,202.587,482.639,172.855,58.1446,92.706,433.097
1.80816,34.4131,202.587,482.639,178.855,58.1446,92.706,433.097
1.85232,34.9483,196.052,480.483,178.893,52.1066,93.1123,430.464
1.9083,29.118,195.882,479.311,172.918,52.0819,93.3198,429.077
1.95263,35.3035,195.696,478.097,178.958,52.0421,93.5408,427.648
2.03484,35.3044,201.696,478.097,178.959,58.0413,93.5408,427.648
2.07422,35.2844,201.716,475.725,179.058,57.9416,94.0444,424.861
2.18126,28.8291,202.171,473.645,173.058,57.9416,94.0444,422.957
2.20026,34.8291,202.171,473.645,179.058,57.9416,94.0444,422.957
2.2291,28.8291,202.171,473.645,173.058,57.9416,94.0444,422.957
2.36353,34.2086,196.791,471.725,179.057,51.9425,94.0444,421.238
2.38337,33.6719,197.328,469.524,179.057,51.9425,94.0444,419.237
2.40359,27.6728,203.327,469.524,173.058,57.9416,94.0444,419.237
2.42587,33.6728,203.327,469.524,179.058,57.9416,94.0444,419.237
2.46096,33.2633,197.737,466.795,179.094,51.9063,111.628,395.759
