1.66893e-06 , -0.017 ,  -122.06, Person146 ,  29.6529 ,  201.347 ,  486.26 ,  71.0497 , 491.484 , Person145 , 177.299 , 53.7006 , 56.0164 , -69.3039 , 88.8348 , 452.558
0.0425315 , -0.017 ,  -116.06, Person146 ,  29.6521 ,  195.348 ,  486.26 ,  71.0497 , 491.484 , Person145 , 177.299 , 47.7015 , 56.0164 , -69.3039 , 88.8348 , 452.558
0.0970933 , -0.017 ,  -116.06, Person146 ,  29.8024 ,  195.198 ,  486.191 ,  70.9006 , 491.394 , Person145 , 177.357 , 47.643 , 56.0784 , -69.3634 , 88.9201 , 452.405
0.163286 , -0.017 ,  -116.06, Person146 ,  35.6836 ,  195.316 ,  486.208 ,  71.0191 , 491.428 , Person145 , 183.427 , 47.5728 , 56.117 , -69.4343 , 88.9994 , 452.444
0.202114 , -0.017 ,  -116.06, Person146 ,  29.6836 ,  195.316 ,  486.208 ,  71.0191 , 491.428 , Person145 , 177.427 , 47.5728 , 56.117 , -69.4343 , 88.9994 , 452.444
0.261933 , -0.017 ,  -116.06, Person146 ,  35.9372 ,  195.063 ,  486.15 ,  70.7664 , 491.334 , Person145 , 183.466 , 47.5342 , 56.1486 , -69.4735 , 89.0497 , 452.293
0.293831 , -0.017 ,  -116.06, Person146 ,  35.9372 ,  195.063 ,  486.15 ,  70.7664 , 491.334 , Person145 , 183.466 , 47.5342 , 56.1486 , -69.4735 , 89.0497 , 452.293
0.342478 , -0.017 ,  -116.06, Person146 ,  36.198 ,  194.802 ,  486.17 ,  70.5053 , 491.316 , Person145 , 183.365 , 47.6346 , 56.18 , -69.3736 , 88.9921 , 452.17
0.404571 , -0.017 ,  -122.06, Person146 ,  36.2452 ,  200.755 ,  486.168 ,  70.4589 , 491.307 , Person145 , 183.375 , 53.6251 , 56.1743 , -69.3821 , 88.9951 , 452.161
0.443745 , -0.017 ,  -116.06, Person146 ,  36.1504 ,  194.85 ,  486.237 ,  70.5518 , 491.389 , Person145 , 183.3 , 47.6996 , 56.1522 , -69.3081 , 88.9238 , 452.254
0.510145 , -0.017 ,  -122.06, Person146 ,  35.8487 ,  201.151 ,  486.284 ,  70.8535 , 491.479 , Person145 , 183.254 , 53.7456 , 56.1261 , -69.2608 , 88.8706 , 452.402
0.545182 , -0.017 ,  -122.06, Person146 ,  35.8487 ,  201.151 ,  486.284 ,  70.8535 , 491.479 , Person145 , 183.254 , 53.7456 , 56.1261 , -69.2608 , 88.8706 , 452.402
0.598812 , -0.017 ,  -116.06, Person146 ,  35.8277 ,  195.172 ,  486.198 ,  70.8751 , 491.397 , Person145 , 183.149 , 47.8511 , 56.0919 , -69.1555 , 88.7674 , 452.327
0.643879 , -0.017 ,  -116.06, Person146 ,  35.8318 ,  195.168 ,  486.017 ,  70.8741 , 491.218 , Person145 , 183.611 , 47.3895 , 56.0111 , -69.6159 , 89.0738 , 452.374
0.695669 , -0.017 ,  -116.06, Person146 ,  29.9182 ,  195.082 ,  485.781 ,  70.7917 , 490.972 , Person145 , 177.015 , 47.9852 , 55.9513 , -69.019 , 88.5727 , 451.996
0.746921 , -0.017 ,  -116.06, Person146 ,  35.9182 ,  195.082 ,  485.781 ,  70.7917 , 490.972 , Person145 , 183.015 , 47.9852 , 55.9513 , -69.019 , 88.5727 , 451.996
0.799354 , -0.017 ,  -122.06, Person146 ,  35.8666 ,  201.133 ,  485.749 ,  70.8447 , 490.949 , Person145 , 182.484 , 54.5161 , 56.1278 , -68.4902 , 88.2756 , 451.651
0.852042 , -0.017 ,  -122.06, Person146 ,  35.8666 ,  201.133 ,  485.749 ,  70.8447 , 490.949 , Person145 , 182.484 , 54.5161 , 56.1278 , -68.4902 , 88.2756 , 451.651
0.898134 , -0.017 ,  -116.06, Person146 ,  36.32 ,  194.68 ,  485.424 ,  70.3959 , 490.562 , Person145 , 182.608 , 48.3924 , 56.9121 , -68.6281 , 88.8822 , 450.5
0.950689 , -0.017 ,  -116.06, Person146 ,  36.32 ,  194.68 ,  485.424 ,  70.3959 , 490.562 , Person145 , 182.608 , 48.3924 , 56.9121 , -68.6281 , 88.8822 , 450.5
1.00395 , -0.017 ,  -116.06, Person146 ,  36.674 ,  194.326 ,  484.925 ,  70.0503 , 490.018 , Person145 , 182.536 , 48.4636 , 57.0602 , -68.5594 , 88.9245 , 449.756
1.04543 , -0.017 ,  -116.06, Person146 ,  37.0064 ,  193.994 ,  484.35 ,  69.7277 , 489.403 , Person145 , 182.508 , 48.492 , 57.2426 , -68.5341 , 89.0223 , 448.929
1.10221 , -0.017 ,  -116.06, Person146 ,  37.437 ,  193.563 ,  483.636 ,  69.3092 , 488.637 , Person145 , 182.499 , 48.5012 , 57.4032 , -68.5276 , 89.1207 , 447.966
1.16116 , -0.017 ,  -116.06, Person146 ,  38.1012 ,  192.899 ,  482.001 ,  68.6727 , 486.927 , Person145 , 182.515 , 48.485 , 57.6876 , -68.5487 , 89.3203 , 445.95
1.20201 , -0.017 ,  -116.06, Person146 ,  38.1012 ,  192.899 ,  482.001 ,  68.6727 , 486.927 , Person145 , 182.515 , 48.485 , 57.6876 , -68.5487 , 89.3203 , 445.95
1.24917 , -0.017 ,  -116.06, Person146 ,  32.3336 ,  192.666 ,  481.106 ,  68.4554 , 486.011 , Person145 , 176.539 , 48.4608 , 57.8388 , -68.5755 , 89.4384 , 444.896
1.31149 , -0.017 ,  -116.06, Person146 ,  32.8233 ,  192.177 ,  478.865 ,  68.0038 , 483.729 , Person145 , 176.671 , 48.3292 , 58.1301 , -68.712 , 89.7311 , 442.39
1.37279 , -0.017 ,  -122.06, Person146 ,  33.1914 ,  197.809 ,  477.562 ,  67.6587 , 482.39 , Person145 , 176.795 , 54.2045 , 58.3413 , -68.8394 , 89.965 , 440.883
1.413 , -0.017 ,  -122.06, Person146 ,  33.4364 ,  197.564 ,  476.192 ,  67.4368 , 481.003 , Person145 , 176.795 , 54.2045 , 58.3413 , -68.8394 , 89.965 , 439.512
1.44959 , -0.017 ,  -116.06, Person146 ,  33.4356 ,  191.564 ,  476.192 ,  67.4368 , 481.003 , Person145 , 176.795 , 48.2054 , 58.3413 , -68.8394 , 89.965 , 439.512
1.50394 , -0.017 ,  -122.06, Person146 ,  39.7677 ,  197.232 ,  473.616 ,  67.1494 , 478.412 , Person145 , 182.795 , 54.2045 , 58.3413 , -68.8394 , 89.965 , 436.974
1.55985 , -0.017 ,  -116.06, Person146 ,  39.7668 ,  191.233 ,  473.616 ,  67.1494 , 478.412 , Person145 , 182.795 , 48.2054 , 58.3413 , -68.8394 , 89.965 , 436.974
1.60299 , -0.017 ,  -116.06, Person146 ,  33.8576 ,  191.142 ,  472.482 ,  67.0778 , 477.279 , Person145 , 176.795 , 48.2054 , 58.3413 , -68.8394 , 89.965 , 435.874
1.65255 , -0.017 ,  -122.06, Person146 ,  40.0924 ,  196.908 ,  470.118 ,  66.884 , 474.911 , Person145 , 182.795 , 54.2045 , 58.3413 , -68.8394 , 89.965 , 433.568
1.70302 , -0.017 ,  -116.06, Person146 ,  40.0916 ,  190.908 ,  470.118 ,  66.884 , 474.911 , Person145 , 182.795 , 48.2054 , 58.3413 , -68.8394 , 89.965 , 433.568
1.74985 , -0.017 ,  -116.06, Person146 ,  40.3693 ,  190.631 ,  468.7 ,  66.6303 , 473.472 , Person145 , 182.795 , 48.2054 , 58.3413 , -68.8394 , 89.965 , 432.142
1.80302 , -0.017 ,  -116.06, Person146 ,  40.295 ,  190.705 ,  467.511 ,  66.7248 , 472.308 , Person145 , 184.757 , 46.2434 , 75.2172 , -71.0886 , 103.252 , 415.797
1.84894 , -0.017 ,  -122.06, Person146 ,  40.0832 ,  196.917 ,  464.978 ,  66.9806 , 469.838 , Person145 , 183.981 , 53.0193 , 79.3169 , -70.3814 , 105.807 , 409.393
1.90506 , -0.017 ,  -122.06, Person146 ,  40.0832 ,  196.917 ,  464.978 ,  66.9806 , 469.838 , Person145 , 183.981 , 53.0193 , 79.3169 , -70.3814 , 105.807 , 409.393
1.95132 , -0.017 ,  -122.06, Person146 ,  39.9871 ,  197.013 ,  463.475 ,  67.1023 , 468.367 , Person145 , 184.096 , 52.9035 , 81.6122 , -70.5363 , 107.639 , 405.911
2.01086 , -0.017 ,  -122.06, Person146 ,  39.7931 ,  197.207 ,  460.222 ,  67.3516 , 465.185 , Person145 , 184.281 , 52.719 , 86.0747 , -70.7967 , 111.226 , 398.838
2.0508 , -0.017 ,  -116.06, Person146 ,  39.8416 ,  191.158 ,  458.267 ,  67.3354 , 463.249 , Person145 , 184.348 , 46.6518 , 88.3233 , -70.903 , 113.041 , 394.928
2.10206 , -0.017 ,  -122.06, Person146 ,  39.6459 ,  197.354 ,  456.228 ,  67.5667 , 461.266 , Person145 , 184.408 , 52.5924 , 90.5067 , -70.9987 , 114.814 , 391.092
2.14779 , -0.017 ,  -116.06, Person146 ,  39.6451 ,  191.355 ,  456.228 ,  67.5667 , 461.266 , Person145 , 184.407 , 46.5932 , 90.5067 , -70.9987 , 114.814 , 391.092
2.19938 , -0.017 ,  -122.06, Person146 ,  40.4113 ,  196.589 ,  455.465 ,  66.8142 , 460.4 , Person145 , 184.461 , 52.5391 , 92.5168 , -71.0861 , 116.459 , 388.262
2.24838 , -0.017 ,  -116.06, Person146 ,  41.7251 ,  189.275 ,  453.394 ,  65.5346 , 458.166 , Person145 , 184.387 , 46.6126 , 96.0426 , -71.0734 , 119.272 , 382.573
2.31196 , -0.017 ,  -116.06, Person146 ,  40.5858 ,  190.414 ,  448.53 ,  66.7567 , 453.533 , Person145 , 184.121 , 46.8788 , 97.6309 , -70.8341 , 120.414 , 376.911
2.34768 , -0.017 ,  -116.06, Person146 ,  40.5858 ,  190.414 ,  448.53 ,  66.7567 , 453.533 , Person145 , 184.121 , 46.8788 , 97.6309 , -70.8341 , 120.414 , 376.911
