1.66893e-06 , -0.017 ,  -116.06, Person146 ,  38.4053 ,  192.595 ,  500.57 ,  68.0529 , 505.232 , Person147 , 183.958 , 47.0425 , 58.2509 , -70.001 , 90.7942 , 463.363
0.043565 , -0.017 ,  -116.06, Person146 ,  32.4319 ,  192.568 ,  500.511 ,  68.0272 , 505.171 , Person147 , 177.908 , 47.0918 , 58.1993 , -69.9507 , 90.7225 , 463.334
0.114601 , -0.017 ,  -116.06, Person146 ,  38.3409 ,  192.659 ,  500.464 ,  68.119 , 505.136 , Person147 , 183.937 , 47.0635 , 58.1904 , -69.979 , 90.7385 , 463.332
0.148969 , -0.017 ,  -116.06, Person146 ,  38.3625 ,  192.637 ,  500.497 ,  68.0968 , 505.165 , Person147 , 183.894 , 47.1059 , 58.1592 , -69.936 , 90.6855 , 463.374
0.204173 , -0.017 ,  -116.06, Person146 ,  32.3972 ,  192.603 ,  500.44 ,  68.0631 , 505.105 , Person147 , 177.874 , 47.1259 , 58.1413 , -69.9157 , 90.6585 , 463.321
0.245977 , -0.017 ,  -116.06, Person146 ,  38.4112 ,  192.589 ,  500.477 ,  68.0485 , 505.139 , Person147 , 184.509 , 46.4906 , 58.0579 , -70.5496 , 91.0925 , 463.62
0.303657 , -0.017 ,  -116.06, Person146 ,  32.4429 ,  192.557 ,  500.412 ,  68.0179 , 505.071 , Person147 , 178.393 , 46.6071 , 58.0178 , -70.4325 , 90.9767 , 463.553
0.352063 , -0.017 ,  -116.06, Person146 ,  32.4469 ,  192.553 ,  500.502 ,  68.0124 , 505.159 , Person147 , 178.281 , 46.7195 , 58.007 , -70.3199 , 90.8831 , 463.614
0.413007 , -0.017 ,  -116.06, Person146 ,  38.4675 ,  192.533 ,  500.479 ,  67.9922 , 505.134 , Person147 , 184.183 , 46.8168 , 58.0035 , -70.2225 , 90.806 , 463.56
0.462895 , -0.017 ,  -116.06, Person146 ,  38.481 ,  192.519 ,  500.489 ,  67.9785 , 505.142 , Person147 , 184.08 , 46.9205 , 57.9899 , -70.1186 , 90.7173 , 463.547
0.495726 , -0.017 ,  -116.06, Person146 ,  32.481 ,  192.519 ,  500.489 ,  67.9785 , 505.142 , Person147 , 178.08 , 46.9205 , 57.9899 , -70.1186 , 90.7173 , 463.547
0.577678 , -0.017 ,  -116.06, Person146 ,  38.5018 ,  192.498 ,  500.458 ,  67.9583 , 505.108 , Person147 , 183.605 , 47.3945 , 57.956 , -69.6439 , 90.3311 , 463.403
0.606053 , -0.017 ,  -116.06, Person146 ,  38.5018 ,  192.498 ,  500.458 ,  67.9583 , 505.108 , Person147 , 183.605 , 47.3945 , 57.956 , -69.6439 , 90.3311 , 463.403
0.654102 , -0.017 ,  -116.06, Person146 ,  38.5249 ,  192.475 ,  500.359 ,  67.9368 , 505.007 , Person147 , 183.335 , 47.6648 , 57.9253 , -69.3731 , 90.1038 , 463.251
0.701969 , -0.017 ,  -116.06, Person146 ,  38.7924 ,  192.208 ,  500.126 ,  67.6733 , 504.74 , Person147 , 183.015 , 47.9852 , 57.8976 , -69.0521 , 89.8404 , 462.882
0.748571 , -0.017 ,  -116.06, Person146 ,  33.2696 ,  191.73 ,  499.85 ,  67.2006 , 504.404 , Person147 , 176.641 , 48.3591 , 57.8011 , -68.6765 , 89.4911 , 462.461
0.831076 , -0.017 ,  -116.06, Person146 ,  40.0847 ,  190.915 ,  499.053 ,  66.399 , 503.507 , Person147 , 181.868 , 49.1323 , 57.6459 , -67.9006 , 88.7994 , 461.385
0.868506 , -0.017 ,  -116.06, Person146 ,  40.0847 ,  190.915 ,  499.053 ,  66.399 , 503.507 , Person147 , 181.868 , 49.1323 , 57.6459 , -67.9006 , 88.7994 , 461.385
0.902128 , -0.017 ,  -116.06, Person146 ,  34.5539 ,  190.446 ,  498.445 ,  65.94 , 502.844 , Person147 , 175.542 , 49.4575 , 57.661 , -67.5756 , 88.5623 , 460.562
0.962989 , -0.017 ,  -116.06, Person146 ,  40.9991 ,  190.001 ,  497.647 ,  65.5083 , 501.995 , Person147 , 181.317 , 49.6833 , 57.8282 , -67.3526 , 88.5023 , 459.448
1.00107 , -0.017 ,  -116.06, Person146 ,  35.9565 ,  189.044 ,  495.878 ,  64.5809 , 500.121 , Person147 , 175.325 , 49.6747 , 58.5835 , -67.3741 , 89.0139 , 456.77
1.04882 , -0.017 ,  -116.06, Person146 ,  35.9565 ,  189.044 ,  495.878 ,  64.5809 , 500.121 , Person147 , 175.325 , 49.6747 , 58.5835 , -67.3741 , 89.0139 , 456.77
1.09898 , -0.017 ,  -116.06, Person146 ,  42.5663 ,  188.434 ,  494.149 ,  64.0004 , 498.331 , Person147 , 181.195 , 49.8053 , 58.8376 , -67.2478 , 89.0865 , 454.667
1.15416 , -0.017 ,  -116.06, Person146 ,  42.5663 ,  188.434 ,  494.149 ,  64.0004 , 498.331 , Person147 , 181.195 , 49.8053 , 58.8376 , -67.2478 , 89.0865 , 454.667
1.19757 , -0.017 ,  -116.06, Person146 ,  36.8827 ,  188.117 ,  493.136 ,  63.7012 , 497.288 , Person147 , 175.161 , 49.8392 , 58.9812 , -67.2163 , 89.1579 , 453.464
1.24849 , -0.017 ,  -116.06, Person146 ,  37.1731 ,  187.827 ,  492.052 ,  63.4291 , 496.178 , Person147 , 175.162 , 49.8378 , 59.136 , -67.2203 , 89.2634 , 452.201
1.29956 , -0.017 ,  -116.06, Person146 ,  37.5876 ,  187.412 ,  489.807 ,  63.0528 , 493.904 , Person147 , 175.249 , 49.7508 , 59.4575 , -67.3128 , 89.5458 , 449.662
1.35402 , -0.017 ,  -116.06, Person146 ,  43.5876 ,  187.412 ,  489.807 ,  63.0528 , 493.904 , Person147 , 181.249 , 49.7508 , 59.4575 , -67.3128 , 89.5458 , 449.662
1.4003 , -0.017 ,  -116.06, Person146 ,  43.6918 ,  187.308 ,  488.817 ,  62.9653 , 492.911 , Person147 , 181.343 , 49.6567 , 59.6698 , -67.4105 , 89.7599 , 448.515
1.45741 , -0.017 ,  -116.06, Person146 ,  37.3486 ,  187.651 ,  486.856 ,  63.342 , 491.014 , Person147 , 175.582 , 49.4178 , 60.1862 , -67.6583 , 90.2886 , 446.327
1.50487 , -0.017 ,  -116.06, Person146 ,  43.3486 ,  187.651 ,  486.856 ,  63.342 , 491.014 , Person147 , 181.582 , 49.4178 , 60.1862 , -67.6583 , 90.2886 , 446.327
1.56123 , -0.017 ,  -116.06, Person146 ,  42.7684 ,  188.232 ,  484.896 ,  63.9555 , 489.152 , Person147 , 181.582 , 49.4178 , 60.1862 , -67.6583 , 90.2886 , 444.636
1.60145 , -0.017 ,  -116.06, Person146 ,  42.6503 ,  188.35 ,  483.779 ,  64.0927 , 488.062 , Person147 , 181.582 , 49.4178 , 60.1862 , -67.6583 , 90.2886 , 443.609
1.65885 , -0.017 ,  -116.06, Person146 ,  42.6503 ,  188.35 ,  483.779 ,  64.0927 , 488.062 , Person147 , 181.582 , 49.4178 , 60.1862 , -67.6583 , 90.2886 , 443.609
