1.66893e-06 , 179.848 , 57.1516 , 88.8913 , 27.0399 , 209.96 , 503.55 , 461.119
0.0463459 , 173.848 , 57.1516 , 88.8913 , 21.0399 , 209.96 , 503.55 , 461.119
0.106899 , 179.537 , 51.4626 , 88.3968 , 27.1406 , 203.859 , 503.578 , 460.973
0.143459 , 179.538 , 57.4617 , 88.3968 , 27.1415 , 209.859 , 503.578 , 460.973
0.215603 , 179.378 , 57.6223 , 88.2854 , 27.1526 , 209.847 , 503.537 , 460.871
0.244062 , 179.377 , 51.6231 , 88.2854 , 27.1518 , 203.848 , 503.537 , 460.871
0.296855 , 179.89 , 57.1098 , 88.5645 , 27.0938 , 209.906 , 503.517 , 461.161
0.348597 , 179.768 , 51.2324 , 88.4852 , 27.2461 , 203.754 , 503.596 , 461.158
0.396468 , 179.713 , 51.2869 , 88.4664 , 27.2825 , 203.717 , 503.589 , 461.099
0.463166 , 180.161 , 56.8393 , 88.7464 , 27.1345 , 209.866 , 503.543 , 461.29
0.516648 , 180.006 , 56.9936 , 88.6874 , 27.0669 , 209.933 , 503.564 , 461.196
0.558208 , 180.451 , 50.5494 , 88.9516 , 27.0047 , 203.995 , 503.601 , 461.473
0.599514 , 180.451 , 50.5494 , 88.9516 , 27.0047 , 203.995 , 503.601 , 461.473
0.648709 , 180.023 , 56.9773 , 88.7459 , 27.2172 , 209.783 , 503.711 , 461.253
0.697523 , 174.022 , 50.9782 , 88.7459 , 21.2163 , 203.784 , 503.711 , 461.253
0.755244 , 174.455 , 50.5446 , 89.0069 , 21.2591 , 203.741 , 503.662 , 461.42
0.803237 , 181.153 , 55.8469 , 89.4543 , 27.2426 , 209.757 , 503.525 , 461.612
0.850979 , 181.152 , 49.8478 , 89.4543 , 27.2417 , 203.758 , 503.525 , 461.612
0.911388 , 181.598 , 49.4025 , 89.7223 , 27.1241 , 203.876 , 503.37 , 461.717
0.948608 , 181.598 , 55.4016 , 89.7223 , 27.1249 , 209.875 , 503.37 , 461.717
1.00544 , 174.575 , 56.4253 , 89.1377 , 21.0498 , 209.95 , 503.217 , 461.007
1.04537 , 174.574 , 50.4262 , 89.1377 , 21.049 , 203.951 , 503.217 , 461.007
1.0993 , 180.101 , 56.8986 , 88.842 , 27.1452 , 209.855 , 503.085 , 460.638
